Round,Date,HomeTeam,AwayTeam,Team,Player,Position,Substitute,MinutesPlayed,Rating,MarketValueEUR,SalaryEUR,SalarySource
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Harry Kane,F,No,84.0,7.5,60000000.0,13631000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Djed Spence,D,Yes,27.0,7.0,30000000.0,8350000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Noni Madueke,F,Yes,27.0,6.5,50000000.0,11982000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Eberechi Eze,M,Yes,19.0,6.5,65000000.0,14425000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Jordan Henderson,M,Yes,12.0,6.8,1200000.0,858000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Ollie Watkins,F,Yes,12.0,6.5,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Dean Henderson,G,Yes,,,28000000.0,7953000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,James Trafford,G,Yes,,,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,John Stones,D,Yes,,,12000000.0,4369000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Dan Burn,D,Yes,,,4000000.0,2009000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Trevoh Chalobah,D,Yes,,,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Kobbie Mainoo,M,Yes,,,70000000.0,15200000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Declan Rice,M,Yes,,,120000000.0,22251000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Ivan Toney,F,Yes,,,20000000.0,6269000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Panama,England,England,Anthony Gordon,F,Yes,,,65000000.0,14425000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Camilo Vargas,G,No,90.0,7.4,450000.0,429000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Santiago Arias,D,No,87.0,7.5,1200000.0,858000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Davinson Sánchez,D,No,90.0,7.5,16000000.0,5354000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Jhon Lucumí,D,No,90.0,7.2,22000000.0,6706000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Deiver Machado,D,No,90.0,7.1,1800000.0,1142000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Jhon Arias,M,No,76.0,7.1,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Jefferson Lerma,M,No,60.0,6.6,6000000.0,2676000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Gustavo Puerta,M,No,90.0,6.9,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,James Rodríguez,F,No,76.0,8.3,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Jhon Córdoba,F,No,60.0,6.3,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Luis Díaz,F,No,90.0,6.3,70000000.0,15200000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Richard Ríos,M,Yes,30.0,6.5,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Luis Javier Suárez,F,Yes,30.0,6.1,70000000.0,15200000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Juan Fernando Quintero,M,Yes,14.0,6.8,1800000.0,1142000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Kevin Castaño,M,Yes,14.0,6.7,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Daniel Muñoz,D,Yes,9.0,6.8,22000000.0,6706000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,David Ospina,G,Yes,,,100000.0,242000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Álvaro Montero,G,Yes,,,2500000.0,1441000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Johan Mojica,D,Yes,,,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Willer Ditta,D,Yes,,,5500000.0,2517000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Yerry Mina,D,Yes,,,2500000.0,1441000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Andrés Gómez,F,Yes,,,11000000.0,4108000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Jaminton Campaz,M,Yes,,,5500000.0,2517000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Jorge Carrascal,M,Yes,,,13000000.0,4623000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Juan Portilla,M,Yes,,,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Colombia,Cucho Hernández,F,Yes,,,18000000.0,5819000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Diogo Costa,G,No,90.0,8.2,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,João Cancelo,D,No,45.0,7.0,8000000.0,3280000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Rúben Dias,D,No,90.0,7.3,55000000.0,12818000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Renato Veiga,D,No,90.0,7.5,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Nuno Mendes,D,No,89.0,7.0,80000000.0,16705000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Rúben Neves,M,No,45.0,6.6,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Vitinha,M,No,70.0,7.5,140000000.0,24813000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Pedro Neto,M,No,90.0,6.6,60000000.0,13631000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Bruno Fernandes,M,No,90.0,7.4,35000000.0,9312000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,João Félix,M,No,70.0,6.4,28000000.0,7953000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Cristiano Ronaldo,F,No,90.0,6.5,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Diogo Dalot,D,Yes,45.0,7.3,30000000.0,8350000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,João Neves,M,Yes,45.0,6.5,140000000.0,24813000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Samú Costa,M,Yes,20.0,7.0,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Rafael Leão,F,Yes,20.0,7.0,50000000.0,11982000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Matheus Nunes,M,Yes,1.0,,50000000.0,11982000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,José Sá,G,Yes,,,3500000.0,1828000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Rui Silva,G,Yes,,,7000000.0,2984000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Gonçalo Inácio,D,Yes,,,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Nélson Semedo,D,Yes,,,6000000.0,2676000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Tomás Araújo,D,Yes,,,30000000.0,8350000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Bernardo Silva,M,Yes,,,22000000.0,6706000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Francisco Trincão,F,Yes,,,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Gonçalo Guedes,F,Yes,,,6000000.0,2676000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Francisco Conceição,F,Yes,,,30000000.0,8350000.0,Estimated
Group Stage - Matchday 3,2026-06-27,Colombia,Portugal,Portugal,Gonçalo Ramos,F,Yes,,,30000000.0,8350000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Lionel Mpasi Nzau,G,No,90.0,6.2,400000.0,394000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Aaron Wan-Bissaka,D,No,90.0,7.0,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Chancel Mbemba,D,No,90.0,7.0,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Axel Tuanzebe,D,No,90.0,7.0,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Arthur Masuaku,D,No,83.0,7.0,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Nathanaël Mbuku,M,No,72.0,6.7,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Samuel Moutoussamy,M,No,72.0,7.1,1200000.0,858000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Noah Sadiki,M,No,90.0,7.6,35000000.0,9312000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Brian Cipenga,M,No,72.0,6.5,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Cédric Bakambu,F,No,51.0,6.0,1200000.0,858000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Yoane Wissa,F,No,90.0,8.0,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Fiston Mayele,F,Yes,39.0,6.8,1800000.0,1142000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Théo Bongonda,M,Yes,18.0,6.5,3000000.0,1639000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Ngal'ayel Mukau,M,Yes,18.0,6.6,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Meschak Elia,F,Yes,18.0,7.0,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Joris Kayembe,D,Yes,16.0,6.7,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Matthieu Epolo,G,Yes,,,8000000.0,3280000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Timothy Fayulu,G,Yes,,,800000.0,644000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Dylan Batubinsika,D,Yes,,,600000.0,525000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Gedeon Kalulu,D,Yes,,,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Steve Kapuadi,D,Yes,,,2500000.0,1441000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Aaron Tshibola,M,Yes,,,150000.0,242000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Charles Pickel,M,Yes,,,2500000.0,1441000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Gaël Kakuta,M,Yes,,,,,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Edo Kayembe,M,Yes,,,4000000.0,2009000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,DR Congo,Simon Banza,F,Yes,,,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Abduvokhid Nematov,G,No,90.0,5.9,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Rustam Ashurmatov,D,No,90.0,6.6,750000.0,615000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Abdukodir Khusanov,D,No,90.0,5.8,50000000.0,11982000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Jakhongir Urozov,D,No,82.0,6.3,600000.0,525000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Khozhiakbar Alizhonov,M,No,90.0,6.4,1300000.0,908000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Akmal Mozgovoy,M,No,82.0,6.9,1400000.0,956000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Otabek Shukurov,M,No,59.0,6.7,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Sherzod Nasrullaev,M,No,90.0,6.7,1200000.0,858000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Dostonbek Khamdamov,F,No,59.0,6.5,900000.0,700000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Abbosbek Fayzullaev,F,No,73.0,6.6,7000000.0,2984000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Eldor Shomurodov,F,No,90.0,6.9,7000000.0,2984000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Azizjon Ganiev,M,Yes,31.0,6.5,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Odiljon Khamrobekov,M,Yes,31.0,6.2,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Oston Urunov,M,Yes,17.0,6.2,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Jamshid Iskandarov,M,Yes,8.0,6.3,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Igor Sergeev,F,Yes,8.0,6.5,1200000.0,858000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Botirali Ergashev,G,Yes,,,500000.0,462000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Utkir Yusupov,G,Yes,,,500000.0,462000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Avazbek Ulmasaliyev,D,Yes,,,500000.0,462000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Farrukh Sayfiev,D,Yes,,,225000.0,263000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Umarbek Eshmuradov,D,Yes,,,,,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Bekhruz Karimov,D,Yes,,,350000.0,359000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Azizbek Amanov,F,Yes,,,500000.0,462000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Ruslanbek Jiyanov,M,Yes,,,800000.0,644000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Sherzod Esanov,M,Yes,,,450000.0,429000.0,Estimated
Group Stage - Matchday 3,2026-06-27,DR Congo,Uzbekistan,Uzbekistan,Abdulla Abdullaev,M,Yes,,,500000.0,462000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Oussama Benbot,G,No,90.0,5.2,850000.0,672000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Rafik Belghali,D,No,71.0,7.2,7000000.0,2984000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Aïssa Mandi,D,No,90.0,6.5,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Ramy Bensebaini,D,No,90.0,6.3,7000000.0,2984000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Jaouen Hadjam,D,No,71.0,6.4,7000000.0,2984000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Farès Chaïbi,M,No,90.0,7.3,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Nabil Bentaleb,M,No,90.0,7.2,4500000.0,2184000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Riyad Mahrez,M,No,90.0,9.0,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Ibrahim Maza,M,No,90.0,6.8,45000000.0,11122000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Houssem Aouar,M,No,89.0,7.4,8000000.0,3280000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Amine Gouiri,F,No,71.0,6.6,28000000.0,7953000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Zineddine Belaid,D,Yes,19.0,6.5,1800000.0,1142000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Rayan Aït-Nouri,D,Yes,19.0,6.3,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Samir Sophian Chergui,D,Yes,19.0,6.2,3000000.0,1639000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Farès Ghedjemis,F,Yes,1.0,,7500000.0,3134000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Melvin Mastil,G,Yes,,,250000.0,283000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Luca Zidane,G,Yes,,,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Achref Abada,D,Yes,,,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Mohamed Tougai,D,Yes,,,1300000.0,908000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Ramiz Zerrouki,M,Yes,,,6500000.0,2832000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Hicham Boudaoui,M,Yes,,,12000000.0,4369000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Yassine Titraoui,M,Yes,,,7000000.0,2984000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Anis Hadj Moussa,F,Yes,,,23000000.0,6920000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Adil Boulbina,F,Yes,,,3000000.0,1639000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Algeria,Ahmed Nadhir Benbouali,F,Yes,,,1200000.0,858000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Alexander Schlager,G,No,90.0,6.7,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Stefan Posch,D,No,90.0,5.7,6000000.0,2676000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Philipp Lienhart,D,No,90.0,5.8,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,David Alaba,D,No,62.0,6.8,3000000.0,1639000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Phillipp Mwene,D,No,89.0,6.0,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Nicolas Seiwald,M,No,90.0,6.5,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Xaver Schlager,M,No,45.0,6.6,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Konrad Laimer,M,No,90.0,6.5,32000000.0,8740000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Romano Schmid,M,No,45.0,6.0,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Marcel Sabitzer,M,No,90.0,7.4,6000000.0,2676000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Marko Arnautović,F,No,45.0,7.5,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Florian Grillitsch,M,Yes,45.0,6.7,2500000.0,1441000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Paul Wanner,M,Yes,45.0,6.5,22000000.0,6706000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Michael Gregoritsch,F,Yes,45.0,7.0,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Kevin Danso,D,Yes,28.0,6.3,20000000.0,6269000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Saša Kalajdžić,F,Yes,2.0,7.5,4000000.0,2009000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Florian Wiegele,G,Yes,,,2200000.0,1317000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Patrick Pentz,G,Yes,,,2200000.0,1317000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,David Affengruber,D,Yes,,,20000000.0,6269000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Marco Friedl,D,Yes,,,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Michael Svoboda,D,Yes,,,3500000.0,1828000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Carney Chukwuemeka,M,Yes,,,20000000.0,6269000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Dejan Ljubičić,M,Yes,,,3000000.0,1639000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Alexander Prass,D,Yes,,,9000000.0,3565000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Alessandro Schöpf,M,Yes,,,800000.0,644000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Algeria,Austria,Austria,Patrick Wimmer,M,Yes,,,12000000.0,4369000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Yazeed Abu Laila,G,No,90.0,5.7,300000.0,322000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Abdallah Nasib,D,No,90.0,6.0,400000.0,394000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Yazan Al-Arab,D,No,90.0,5.8,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Husam Ali Mohammad Abudahab,D,No,89.0,5.9,350000.0,359000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Ehsan Haddad,M,No,90.0,6.7,300000.0,322000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Nizar Al-Rashdan,M,No,76.0,6.2,600000.0,525000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Noor Al-Rawabdeh,M,No,90.0,6.5,500000.0,462000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Mohannad Abu Taha,M,No,90.0,5.7,550000.0,494000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Ali Al Azaizeh,F,No,45.0,6.9,325000.0,341000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Ali Olwan,F,No,89.0,6.6,800000.0,644000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Odeh Fakhoury,F,No,45.0,6.6,350000.0,359000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Mahmoud Al-Mardi,F,Yes,45.0,6.5,350000.0,359000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Mousa Tamari,F,Yes,45.0,7.6,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Amer Jamous,M,Yes,14.0,6.4,500000.0,462000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Saleem Obaid,D,Yes,1.0,,100000.0,242000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Mohammad Abu Zrayq,F,Yes,1.0,,700000.0,586000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Abdallah Al-Fakhouri,G,Yes,,,250000.0,283000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Noureddin Zaid,G,Yes,,,,,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Anas Badawi,D,Yes,,,200000.0,242000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Mo Abualnadi,D,Yes,,,350000.0,359000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Mohammad Abu Ghoush,D,Yes,,,300000.0,322000.0,Estimated
